track_id,danceability,energy,valence,tempo,loudness,acousticness
49BfJjMs40ki2rIRX4IbN3,0.523,0.827,0.443,93.026,-7.975,0.553
50zzloghf8G6u2KvvHdtmQ,0.409,0.667,0.396,91.875,-5.586,0.366
0HmA2L3Ohh8FIdYn01On7Y,0.478,0.794,0.5,108.898,-4.652,0.444
6519tbNSnzCyN13ZldQVih,0.329,0.628,0.335,158.741,-9.618,0.46
7sYQoccAhICKPdG1DmY8Ot,0.452,0.83,0.386,184.129,-5.07,0.225
2D8r7X5bI4F45pVHqMMPXm,0.713,0.75,0.739,130.059,-3.242,0.0773
4jykcdDz161LtQkEIA9KHy,0.848,0.803,0.869,129.982,-4.101,0.566
0421ERUe38Xt8eyDy6ugEe,0.597,0.665,0.682,134.346,-2.682,0.799
0OCs7hRCVx8XDuGQUgvfWK,0.54,0.393,0.694,96.822,-7.751,0.777
2P7cdwIoEMAl3qavXponC2,0.745,0.675,0.917,138.19,-7.237,0.576
5wCcjjlXScSaKsHywDVj8E,0.713,0.676,0.789,109.987,-6.413,0.735
1cSPtoePBGpxzdKxaDnsag,0.492,0.844,0.365,92.012,-3.981,0.292
7E4kblzPoOJfUOcS0HXznB,0.66,0.8,0.807,132.041,-5.87,0.65
7wajPSWalT9lVVA9PX7ukU,0.63,0.93,0.754,104.847,-4.547,0.211
7IrmGMCzgByMVNMpUEOIXI,0.728,0.838,0.656,130.082,-2.758,0.345
2zcQOctnclaBE6rZMVfYTH,0.522,0.702,0.403,157.991,-7.196,0.396
488F9HHJeMXcYMT2lhlZth,0.429,0.617,0.564,114.496,-4.525,0.725
3WGbvhdIbSsl9V6DkfMP7A,0.677,0.645,0.846,107.895,-3.615,0.707
2WUHbv0Gjf3i4XGmUzwEnG,0.663,0.625,0.746,133.929,-4.042,0.653
6BJQzHW11F6hv3F8zm07oN,0.322,0.529,0.391,168.765,-6.159,0.429
0ZIHIe6RYMqKwMTtz2xKEb,0.742,0.831,0.728,119.993,-4.978,0.14
59LLuYn7RZRpBMAdSi917u,0.648,0.85,0.545,115.95,-4.48,0.788
72eq25BU9zok7ByiHMeMog,0.791,0.786,0.864,121.975,-5.003,0.497
6lXEkb1afJDm7eQ1W8pXHI,0.489,0.684,0.553,92.088,-7.933,0.243
5XkdNoJkWUcQIOSTCtUsYM,0.772,0.79,0.768,112.613,-5.131,0.112
0Lfm4GoTcBHp3QcGamJxG9,0.619,0.455,0.226,74.045,-9.252,0.688
7opCc8G3b72KmeCVAjVvFA,0.622,0.73,0.491,151.843,-2.961,0.131
3dE99KYI09Vu4EkTTyi6sQ,0.817,0.871,0.967,155.038,-2.072,0.581
2ofA6PfgLIhzSPFtL05XLw,0.624,0.928,0.788,114.902,-3.797,0.654
3WSCbRDGPSf5wNpOaU2MUw,0.77,0.824,0.823,131.977,-1.124,0.207
4vONrsV3dTGZbmERrr9kCf,0.593,0.919,0.379,138.034,-1.825,0.235
1YSzikNxRTOHPqDSbb6j6s,0.735,0.862,0.674,131.99,-4.156,0.338
59EohlfMvYOO1aVm8F91ZR,0.317,0.676,0.581,175.993,-9.865,0.556
2KzOD92yQUW7kP0lgCYNgC,0.707,0.789,0.916,160.053,-6.634,0.466
65a4DhoLYDReDAEH3zg6ZE,0.746,0.807,0.702,75.038,-2.916,0.325
1uNW5319rMfoIJcGY54XPL,0.583,0.66,0.522,78.011,-6.295,0.403
1v8Ik5yAWTGYDA28gcFAbj,0.495,0.472,0.485,107.176,-11.292,0.434
5OKmnlBQhekcgbvP7w9Oh1,0.65,0.81,0.861,103.978,-5.43,0.598
2fuXRKse3xxyE2roLUdjI5,0.647,0.689,0.602,107.968,-4.587,0.295
2UTJXcdSuX89pu94GSuRz9,0.631,0.499,0.676,136.229,-7.124,0.607
28XFxcOpojFCka8b0DlyuO,0.588,0.844,0.387,88.039,-4.426,0.526
2WVZwImXEOdSSvPZg0TQyx,0.579,0.864,0.561,95.961,-3.778,0.49
1VUEnl96JL6L0EWU4RLjrR,0.689,0.516,0.767,103.905,-7.484,0.616
12yMBcVTUmAweo1eZPmWos,0.334,0.678,0.55,177.539,-8.212,0.197
4xzYXvgKLkX8YRgw8kuvvZ,0.651,0.668,0.445,134.053,-8.194,0.75
6Zrv18KGXIISGFDK88emXk,0.578,0.595,0.519,84.954,-10.151,0.333
4XuttYckc5HMjbnUlDaKMJ,0.601,0.726,0.56,132.424,-3.991,0.481
4T3SkqoVATAGpizjUyrMzE,0.421,0.346,0.318,95.842,-9.351,0.875
1OCgAnAYRN4TA8tmiFrQK2,0.447,0.607,0.294,145.706,-4.858,0.499
1Eh8BKk7RMmUMtUpLNflTa,0.496,0.444,0.495,141.709,-4.642,0.806
74TZGIEOkLQqVz0BRM2utJ,0.561,0.678,0.596,112.411,-10.969,0.181
3j5RHgrwd39slfGoLTEYjZ,0.573,0.842,0.719,163.739,-4.658,0.414
6yTPOzJMXWcGYPjh84k510,0.742,0.771,0.821,111.966,-6.276,0.495
29YkVAI2MgkBJMPjs6S58i,0.729,0.769,0.852,135.953,-3.245,0.395
59I4zeY0veIyBye6V8Qhsw,0.557,0.585,0.599,82.617,-6.753,0.572
0fZfE8LEbsQT8eLMxqJBRF,0.81,0.837,0.914,121.933,-4.235,0.314
2glHa45C34JKLxAgYmTJSE,0.596,0.662,0.427,138.14,-5.158,0.227
30DrIi20MfKnAbLcIfQJ4b,0.587,0.642,0.722,75.916,-8.071,0.138
7CRfakcQM3EFAWt9Rai1Xm,0.716,0.764,0.673,119.96,-4.644,0.163
1qM4yXe8wsQjxQHuwVEIso,0.457,0.833,0.574,173.789,-4.166,0.0923
5G6QZFXZLjkYImJOj09aOL,0.575,0.646,0.541,90.362,-5.444,0.684
5o5FzPpe33A6Aem8YpLsZn,0.543,0.915,0.501,131.402,-3.982,0.482
0fWeyvRReaIexZ4YrrzSzV,0.579,0.924,0.916,154.847,-4.634,0.615
1Q66ebbySDqUyQ4bIYNOTE,0.441,0.743,0.33,107.133,-5.598,0.0465
4OujRBkm3MgW8GzdGkefbW,0.733,0.725,0.755,115.031,-3.492,0.32
3tgu92DK9RJ8BozIJjuUYG,0.439,0.299,0.578,111.393,-13.427,0.849
77JagB4DrESwcyUeeeVnrQ,0.666,0.924,0.753,112.168,-2.727,0.734
0fgKBJSPpgi10j7YEQoG5V,0.519,0.868,0.528,129.938,-3.556,0.159
7sTYPovuHFjhdAsu53agiJ,0.498,0.622,0.462,147.815,-7.396,0.401
78gs2m1FzCMX5UkiakwGN3,0.785,0.757,0.734,115.028,-4.726,0.389
2qNxisIZNEj1AAMlKpy5T6,0.403,0.567,0.717,96.641,-7.208,0.846
0bOO8YEvkWqodAJDKZqDGd,0.642,0.6,0.45,82.992,-4.884,0.542
4BP9Mia4MNNafd74963BM1,0.61,0.979,0.743,172.476,-4.5,0.239
4LvYquU4UExvNblt5UDwS6,0.65,0.885,0.489,104.94,-3.337,0.121
1n9qQmCJqhlWWU5e9LRATn,0.423,0.625,0.494,96.107,-4.573,0.453
2XzRnzuIgpZGqco2rMTQbS,0.728,0.827,0.723,114.887,-3.509,0.1
1dPedzqigh21ktQ4y8tBmP,0.6,0.898,0.95,182.082,-4.509,0.334
5XSjbubMwcRnrwcaEIEGSd,0.844,0.674,0.785,132.029,-4.631,0.393
0lp3u9nJusd5l8aKPAWELl,0.766,0.793,0.73,126.975,-4.427,0.421
3VBvSPELTk4p5fiPZiiik3,0.567,0.474,0.415,130.036,-6.806,0.293
3YdfOJhRCFhA3YQqMs0nRo,0.486,0.361,0.357,82.966,-5.964,0.615
1tZVF1bi4smKZ6hkD3rGeE,0.715,0.915,0.909,150.053,-4.058,0.0761
2EFMqzs87dBSsCrwaMytAA,0.614,0.875,0.818,159.847,-3.225,0.441
7HYXb5RrUhhwxlnkhD0j6d,0.763,0.871,0.904,114.934,-5.712,0.429
6eOEmdVBCOINs5dgPDMXW9,0.714,0.795,0.612,123.99,-3.761,0.346
1TX0YtdSUwj9AvMJTTmvLV,0.512,0.744,0.728,112.906,-3.957,0.451
6XngnvcZVUgmYsRHHzSCZD,0.796,0.734,0.596,125.087,-4.044,0.34
5u4GmBnytaqDpYFAqurTJi,0.681,0.818,0.882,158.054,-4.224,0.547
0wudSD7pYVahoABgwBVsnA,0.572,0.655,0.633,84.056,-5.176,0.655
38ruI30eZ3yE5RKCNVC3eX,0.584,0.437,0.506,99.808,-9.391,0.361
23QwJuYttKUAPajzpbJsBy,0.804,0.784,0.975,152.02,-5.458,0.25
6lfDlHdveFFxM67BZNMTU6,0.665,0.593,0.912,83.294,-7.349,0.604
2XCJzT4EnC6qDnCSH1DTCF,0.575,0.528,0.916,80.074,-12.279,0.0318
6478BqNrMIAcpaQmi79Eow,0.695,0.758,0.544,111.927,-3.27,0.0894
4wzuBPLgbE86pGWnDEG3Wr,0.415,0.766,0.575,139.958,-3.467,0.366
5sF78pP6esVqbBuPErwTbs,0.768,0.75,0.51,111.993,-3.003,0.121
0pgZs3GDUbmnB1ZrKih5In,0.531,0.853,0.486,99.476,-5.708,0.217
6wgH9uph5RYpopu3Med4Hq,0.678,0.812,0.922,125.098,-2.275,0.468
6LaEEbJAEvVK3KdwqL7CEA,0.608,0.593,0.533,95.76,-4.689,0.72
15lLHdUpb7v3KYrrlyNqU5,0.615,0.944,0.782,94.69,-4.115,0.187
76BFXEYzXQx9d6ZOsCJFtj,0.511,0.39,0.461,101.413,-11.895,0.597
17SCrIixxVX4XAboyU3Xxv,0.456,0.78,0.418,133.763,-4.558,0.161
2ucEdRJXPPzVRBXYHlBR2Y,0.598,0.628,0.599,114.847,-3.406,0.805
1IqDcpblDwrIx7PUrj30Gk,0.623,0.681,0.351,94.969,-6.155,0.0508
583bPGNDsl0DyPOKLL23rA,0.626,0.892,0.797,94.859,-5.706,0.477
5TDmdYEnP5KBeK068PEVNl,0.641,0.45,0.241,84.955,-4.321,0.674
5LrskmGXNS6EsDLzPt9CD6,0.779,0.728,0.73,118.98,-3.806,0.33
0qaAoQ7At60PqNbga3Mhdj,0.69,0.688,0.728,140.196,-5.285,0.695
7403W5ylwNjRRUm8aIUNHR,0.721,0.737,0.831,102.52,-8.725,0.581
7kr8kqTO9TZmYm85oTpeuk,0.562,0.703,0.475,147.096,-6.413,0.222
3o0KcPDIsNZcC11eD6S4ix,0.442,0.868,0.61,156.918,-4.884,0.0766
1pRhWyw5FnVwxz2BvtvM6s,0.702,0.69,0.764,93.619,-5.98,0.447
5gWJzg6LDrvhaoIGHCOtZn,0.368,0.546,0.424,201.438,-5.29,0.722
5sPh1FV5Gw2OFVfn3ezzbN,0.742,0.781,0.8,120.124,-5.222,0.311
4bZRcjZiFfLIJNGKcvTImi,0.613,0.841,0.81,82.928,-6.312,0.686
62PsV9XXLUgBwj4FrUskN9,0.714,0.499,0.544,112.216,-7.554,0.517
3EeWTFarURdymyeGilpTYe,0.516,0.625,0.652,96.953,-6.156,0.497
241A1yhKNIr1lPgWY8jU48,0.59,0.617,0.468,74.016,-6.588,0.499
2mRyXmFCOXztZr33nEfkwL,0.679,0.698,0.691,123.66,-5.157,0.425
4WiUPMZxY0QVDQ9UVkjPix,0.61,0.35,0.26,90.288,-8.715,0.696
6L7edR8ePoAiOEthSAfeBD,0.769,0.718,0.725,105.015,-5.809,0.234
0t9X7I69027UILQB4WYCai,0.529,0.564,0.594,160.445,-4.713,0.668
6nYIAevQfh7QhuQYXYLy50,0.69,0.926,0.867,178.119,-5.584,0.336
7ALQOUgUrUifvmcGMCyvld,0.763,0.769,0.857,92.035,-6.245,0.235
23iyR47eBWtYZPWReCbAfy,0.771,0.722,0.94,130.065,-8.718,0.138
0Gl5s8IhMmQE5YQwM8Qx1J,0.277,0.394,0.227,86.777,-8.903,0.423
5viFjDGTnrApmUY5c8qkfw,0.395,0.375,0.131,121.04,-7.948,0.225
50WeOnXhM1H7AZEeIDoWfZ,0.321,0.429,0.174,123.419,-7.073,0.724
630sXRhIcfwr2e4RdNtjKN,0.684,0.619,0.284,125.046,-7.005,0.0716
65fpYBrI8o2cfrwf2US4gq,0.684,0.619,0.284,125.046,-7.005,0.0716
0RoA7ObU6phWpqhlC9zH4Z,0.265,0.312,0.0998,54.747,-11.689,0.243
3Z0oQ8r78OUaHvGPiDBR3W,0.323,0.405,0.274,145.104,-8.533,0.849
0qcr5FMsEO85NAQjrlDRKo,0.543,0.485,0.371,136.961,-6.85,0.558
1ERshJBUZysordGDZr5B3t,0.571,0.307,0.108,83.72,-10.958,0.649
5k3U0OGYBccHdKJJu3HrUN,0.408,0.313,0.725,170.013,-18.09,0.617
45aBsnKRWUzhwbcqOJLwfe,0.284,0.704,0.1,191.702,-7.276,0.00583
4ylWMuGbMXNDgDd8lErEle,0.417,0.824,0.4,157.92,-7.36,0.000239
0HT6xI2MTQ7qk4yNA1IZUd,0.537,0.307,0.114,83.632,-10.967,0.649
6hYvw3LLTViP2mT4MpDNmT,0.458,0.137,0.437,80.824,-14.083,0.882
4iVZzj7XDm6Dk4FCLd4QHh,0.179,0.274,0.0987,83.692,-14.796,0.86
2SOUTN8rzGAkBr001HqAXe,0.399,0.362,0.311,125.73,-8.37,0.637
4zAORj4YVVpWthKXlQsYLo,0.553,0.476,0.558,113.4,-8.869,0.647
5FaYzdpM04uxYklFb5pW9b,0.542,0.412,0.284,130.203,-6.822,0.0421
1tPzHJg3tqEMkuIITtGfHV,0.595,0.571,0.564,87.12,-7.255,0.565
3gbvADcmdlaz59IgeehQbt,0.553,0.476,0.558,113.4,-8.869,0.647
70W6rp8SMRcyqTH4pqdSEF,0.553,0.476,0.558,113.4,-8.869,0.647
2UF2hAUTunGetAF7NDaLgi,0.41,0.208,0.368,67.744,-11.091,0.927
3qx8CGPy08JJuclpmnivzL,0.553,0.476,0.558,113.4,-8.869,0.647
0AMk7c9MAR7HIMYJhJ1IhA,0.681,0.712,0.84,115.098,-7.445,0.32
4fpqHEu5LQFOQDUixEh89R,0.681,0.712,0.84,115.098,-7.445,0.32
36K83NSa1c470M7wLV7kyR,0.545,0.578,0.586,92.014,-7.48,0.604
5yBjXOYXwaSmLeeeUtNxZy,0.388,0.0546,0.0479,68.497,-21.522,0.987
6DE388pqzsxdq2TMcDa9Ap,0.681,0.712,0.84,115.098,-7.445,0.32
0RnEHl8PKrL6augB0OfFqV,0.681,0.712,0.84,115.098,-7.445,0.32
5eeRwF8OqNcvD67K80seyc,0.681,0.712,0.84,115.098,-7.445,0.32
7o53NbZDqINqkgdQAPcA00,0.545,0.578,0.586,92.014,-7.48,0.604
6ClByTU81MXaV06payPcD8,0.681,0.712,0.84,115.098,-7.445,0.32
3oMKty3XmdEhm7hjQmDC6C,0.681,0.712,0.84,115.098,-7.445,0.32
2aFtSIczoIRRD5BrKngCF4,0.355,0.328,0.214,120.411,-16.721,0.0137
5yewgWNNcQHeubEQ5GKhii,0.476,0.46,0.562,106.159,-11.914,0.903
703PSL0tH5fzevHniDecef,0.441,0.404,0.204,130.146,-8.944,0.44
7iaO3RKdx0eYifMqjWsaoF,0.459,0.485,0.388,95.49,-7.885,0.445
1wBbNZkV2PFA02irqnUezs,0.459,0.485,0.388,95.49,-7.885,0.445
1Ep9nCgMvh1m19UXCuHG1u,0.653,0.743,0.602,129.98,-3.478,0.41
11Cv2vIuNM4OejRG9oxLSk,0.653,0.743,0.602,129.98,-3.478,0.41
3DDx4ovBrWPJWck4o2Iy4X,0.357,0.0629,0.31,162.036,-13.83,0.96
5NYAvTAC1UybnY9uC0zfOo,0.355,0.328,0.214,120.411,-16.721,0.0137
6UXKlkUVKfTK2lrnuGM3tI,0.374,0.06,0.0825,71.612,-18.598,0.944
3BEYmsQniREjw43wdYG3U1,0.0776,0.132,0.0692,176.119,-16.891,0.674
522HUBL6Rw8VV8YNcg4iIB,0.0776,0.132,0.0692,176.119,-16.891,0.674
066P7pk528lthphBnaBwMX,0.357,0.0629,0.31,162.036,-13.83,0.96
2YgA0TIGWCEncFhoXqpiRZ,0.357,0.0629,0.31,162.036,-13.83,0.96
3HmUz6Dnk7PTfEs6OhJvlN,0.374,0.06,0.0825,71.612,-18.598,0.944
0dLzpkjXlGcuzSiekSCGSE,0.374,0.06,0.0825,71.612,-18.598,0.944
0e4GvjoTx0Qo7J78eiFaIS,0.314,0.378,0.243,87.987,-8.282,0.722
78EQZFdiuoAfYddqBVQt74,0.546,0.485,0.351,136.912,-6.876,0.58
7tUSJY4nsDBJTjd1UXKRsT,0.274,0.144,0.302,61.551,-14.516,0.92
7qfoq1JFKBUEIvhqOHzuqX,0.77,0.482,0.441,91.994,-9.529,0.211
3PzAUMMxPcaXEfWEvMx469,0.534,0.754,0.702,93.646,-5.937,0.345
3dP0pLbg9OfVwssDjp9aT0,0.707,0.593,0.478,123.772,-8.581,0.287
1r6jjBkaAjGp09h2R6heZp,0.27,0.623,0.463,157.24,-9.841,0.0972
7FuZqK5UWubkIWVzq6l3OT,0.397,0.113,0.166,89.744,-14.601,0.892
1Tt7zr1yDbKbT8L4jzSZ74,0.73,0.326,0.434,116.893,-7.001,0.705
5VIfacsWytkcgr7aTt8Tql,0.341,0.229,0.131,126.852,-15.795,0.846
41UM8cxQvfBh9glGiENYLQ,0.16,0.145,0.0946,173.443,-20.495,0.941
5eADwUCxvyIQyDOBMsokMF,0.707,0.656,0.748,118.037,-9.279,0.743
5rWIO1uP0GwAoU45RTBJ2F,0.555,0.692,0.313,88.995,-4.767,0.0864
66y7x28jXOPrcmu3D5Zjh6,0.253,0.139,0.102,74.369,-17.067,0.726
6oYkwjI1TKP9D0Y9II1GT7,0.511,0.475,0.819,98.957,-14.667,0.708
7namdlOhbtsc8FvoSafOQt,0.366,0.478,0.293,149.307,-6.972,0.695
716eVtciaJCtTcaknS3QXr,0.542,0.412,0.284,130.203,-6.822,0.0421
4B3qvzOMzLQXLeYgPsG3KA,0.582,0.428,0.255,99.608,-9.13,0.752
71X7bPDljJHrmEGYCe7kQ8,0.74,0.727,0.792,101.409,-6.253,0.187
7m9XR7FquXLP1FewdAcNS9,0.72,0.666,0.383,138.03,-6.914,0.399
4TTV7EcfroSLWzXRY6gLv6,0.609,0.435,0.552,131.995,-7.861,0.522
4JwLDaMaa6NoANUmV0Ju81,0.689,0.725,0.539,119.373,-6.17,0.0885
3IkWmgGsXbsafrunwPojXO,0.516,0.518,0.0834,108.027,-10.383,0.00483
6RB0lLhO7zUUSi0COMD7lb,0.36,0.205,0.232,148.985,-11.576,0.571
6dr7ekfhlbquvsVY8D7gyk,0.646,0.439,0.528,160.387,-10.837,0.272
2xGjteMU3E1tkEPVFBO08U,0.284,0.704,0.1,191.702,-7.276,0.00583
6dXkX4y7QWoTkhjAnjRw7h,0.577,0.791,0.283,135.901,-7.078,0.00381
7EqpEBPOohgk7NnKvBGFWo,0.543,0.473,0.519,86.534,-9.638,0.124
6OG1S805gIrH5nAQbEOPY3,0.607,0.466,0.434,121.741,-7.562,0.39
1cPfKp9ThNZ1fez9itmUMN,0.524,0.504,0.327,123.66,-7.641,0.82
1iFgG6BeEPTbXsAok6zYxR,0.554,0.593,0.618,147.743,-5.492,0.207
54Sc7mZQ1RM03STpk4SfaA,0.688,0.491,0.737,79.009,-7.494,0.334
6aNMGfwdGyELNGCuqs5ldU,0.512,0.216,0.503,127.633,-12.152,0.844
1iCHl2R7xoEsh7CvYe5Ej0,0.622,0.247,0.627,114.417,-12.472,0.87
5EDz9U8TS0spv8IH5sGHLw,0.393,0.444,0.225,98.523,-5.745,0.431
6YYeBYEpkiR84eCDNPBDoF,0.505,0.589,0.585,99.648,-6.916,0.514
0jkGkwy510cvhy0jYPFme4,0.239,0.614,0.47,155.658,-9.819,0.0904
3dqvOY7rpOaVmINACruTNc,0.695,0.655,0.747,118.02,-9.279,0.743
73QEmww7TRmy7zF3qV5DAE,0.56,0.64,0.132,155.968,-5.371,0.226
55MIRLbZzpYSmMlRt9ZDWM,0.466,0.789,0.36,175.772,-5.956,0.0146
6zQPRiKYLdpAIn5HDtzDYc,0.552,0.632,0.464,97.998,-6.364,0.398
27fk9xZ9lQjzb6F9ZKpmnC,0.333,0.581,0.42,95.202,-5.497,0.0994
0oe0UYSKAESBUR12I1ESXQ,0.559,0.572,0.369,85.09,-4.794,0.61
13Soih2NRLeDx8Unbr22mx,0.728,0.525,0.779,141.855,-5.91,0.585
4Svpc4QRvDW0J34AE30S9c,0.529,0.307,0.439,139.785,-8.24,0.851
1QBoJK6GLAYMlNblm5gFBP,0.422,0.824,0.294,95.331,-3.447,0.129
0q5L3RndnEB9XkUQVpa0Mk,0.594,0.461,0.775,129.152,-14.193,0.352
3o1PRbokd7vt35m73YonoF,0.647,0.71,0.593,140.987,-5.355,0.685
6elS1hjDuq1iag7tBl5rE4,0.289,0.2,0.208,93.343,-13.074,0.974
4puAGmKvFstqr1ZPeXXPHi,0.622,0.247,0.627,114.417,-12.472,0.87
4YPxEdewDu49OXeKoNpr4G,0.678,0.597,0.8,110.721,-7.256,0.388
1OYOLWqKmhkFIx2KC9ek1a,0.272,0.164,0.228,81.551,-17.04,0.929
7qqnbgkCwchM2CZnATg4nX,0.495,0.839,0.122,101.08,-8.744,0.551
2AILbz83cBnrAMAG06rZts,0.255,0.174,0.0829,80.707,-19.217,0.805
0sXJUHfwsocaJaLM5osoWX,0.211,0.23,0.102,87.641,-12.518,0.797
626IyVO7cgaCTFbjDE3KPB,0.271,0.405,0.188,109.041,-10.839,0.337
4SB6mnmUDaJbB0OiyJ23N9,0.427,0.449,0.231,83.197,-8.37,0.827
3Z89RotYgrJTD1CNJJrp0n,0.491,0.45,0.282,106.932,-11.174,0.0939
0PKmDncVOiNQLO6D1P6PXi,0.684,0.481,0.48,121.208,-10.305,0.228
1H7Zqkq54andtaSSnLRrfp,0.293,0.624,0.213,87.335,-7.13,0.0865
2TK2KSrzXD6W01qjXVjNGh,0.638,0.49,0.511,173.552,-9.382,0.271
733tju3KUeatsbjcTRQ04i,0.76,0.883,0.51,98.012,-5.397,0.297
6nkcPGa0sr24NFCc5l5UjE,0.584,0.312,0.455,96.026,-8.249,0.647
3nJYcY9yvKP8Oi2Ml8brXt,0.68,0.413,0.383,158.576,-9.41,0.177
1xscBC6UV21t0sMCgu0mLi,0.316,0.236,0.501,83.256,-9.763,0.892
2sEq2rC3ynYsT49x7utWnd,0.598,0.221,0.274,106.771,-10.484,0.907
2KSGTavlWWB3QuKAIvC355,0.574,0.694,0.332,94.104,-6.211,0.152
5cii8kYu4Ti6UigNiRCpCw,0.5,0.52,0.236,114.755,-7.456,0.139
0NJWhm3hUwIZSy5s0TGJ8q,0.494,0.237,0.625,95.219,-10.579,0.835
43ay9lQZ5rfNcOOHhRF2cM,0.417,0.824,0.4,157.92,-7.36,0.000239
4C463MZrXGxq3t7A3wlGuV,0.595,0.233,0.409,138.814,-14.183,0.803
7dsxoeycurkfJpmV0Le5Oi,0.706,0.67,0.386,140.838,-4.423,0.276
6xsanHBuSwNCTESsldlB0o,0.401,0.317,0.356,137.516,-8.672,0.91
5Yx7Cl7QZx80fx3hvESVB2,0.67,0.708,0.246,129.955,-7.064,0.0764
6zMa6pq3Te0F9YrEocvgpW,0.224,0.118,0.0746,94.705,-18.663,0.915
6bo3wF9Gfmr7iFlIaGfo1g,0.672,0.666,0.832,150.111,-6.534,0.0362
2G9lekfCh83S0lt2yfffBz,0.795,0.409,0.577,77.879,-8.334,0.684
4dT14t0kG0bPlHzAp2Sx9k,0.5,0.342,0.684,77.124,-9.536,0.536
5Mhe4bhcStvCgpuar6cBLU,0.5,0.34,0.703,77.116,-9.537,0.534
4PMZyXssvisK5IxLnnl9r7,0.542,0.412,0.284,130.203,-6.822,0.0421
7JQtczk2YMbVd9u176ltvl,0.691,0.588,0.128,114.945,-6.012,0.0465
1U0hiOuodfSsxdcTYXGEdT,0.738,0.532,0.596,143.991,-7.967,0.302
2nYchL9d0SXuX2krMUSZOF,0.696,0.822,0.524,97.927,-6.05,0.641
18J4ioZBe3MrgPepR0HQ49,0.596,0.275,0.53,87.35,-15.528,0.572
3XAmrujM0MVxvLBa0FHccH,0.42,0.631,0.799,127.928,-7.609,0.421
1BnFFCNgQ1BGSxzf3zvU3G,0.661,0.568,0.733,119.999,-6.948,0.196
0bQKnD3a7BzOTVRhWpcF9n,0.129,0.327,0.068,82.686,-13.224,0.697
2OEanzXtJZRfilyKqixr2y,0.569,0.526,0.607,90.027,-10.204,0.709
3g5f1jWGgjIHcR1H2VZqjI,0.215,0.689,0.345,168.349,-6.09,0.532
0sPvfw8oGQkFpaQvGe6G1F,0.72,0.6,0.501,111.936,-5.777,0.748
44DZcIw2zxia4ECEj0ggFI,0.569,0.526,0.607,90.027,-10.204,0.709
3cgiI7Llryl95XQTAjlVSY,0.569,0.526,0.607,90.027,-10.204,0.709
36hDetMjnk0bXojLfjExR9,0.569,0.526,0.607,90.027,-10.204,0.709
4XdEWemLPasGaMFFXB6ADG,0.4,0.367,0.357,72.397,-5.023,0.891
2dahTfX2ql66v1OHp76JDf,0.653,0.461,0.701,77.539,-7.733,0.727
46yKGCvtPXuLq5JUvY8Rk7,0.569,0.526,0.607,90.027,-10.204,0.709
1BMYnuMoG3jWnWHE1sEWfq,0.539,0.445,0.568,173.891,-7.879,0.811
4x4iVJeMf8YRryor4lKflE,0.524,0.336,0.602,169.547,-8.749,0.735
5D6d1DFXMkjUZYoEUf9BAt,0.364,0.404,0.373,88.867,-10.213,0.809
1dbCoGxDh4aALAO3IARYzC,0.54,0.623,0.617,116.705,-6.795,0.661
1vn9VLSWz731duU221sZ7v,0.573,0.576,0.632,115.749,-8.45,0.807
5fdnkYsudjoQtvkk1jpk5f,0.287,0.414,0.238,129.056,-16.228,0.324
3jMy7ITBiLgVwC15RBK9Hp,0.166,0.288,0.0748,174.166,-12.45,0.917
1CzeuSrm71wHP9qsjg7p3F,0.724,0.305,0.594,81.874,-12.763,0.68
7bG6SQBGZthPDG5QJL5Gf7,0.5,0.342,0.684,77.124,-9.536,0.536
2qFIJT5hjqaNFA1GKwl9me,0.552,0.371,0.587,81.548,-9.426,0.587
6p7jXaTJdpzGWnOJoK2jYr,0.732,0.643,0.644,88.543,-8.318,0.378
6oF8ueLn5hIl4PRp17sxW6,0.499,0.2,0.185,137.367,-10.276,0.819
1mGO8rwCE9zk7H06OxcU5m,0.438,0.373,0.274,77.415,-9.769,0.803
3s9itRgJYcKhem01P17865,0.754,0.535,0.395,81.035,-8.156,0.464
27MB0qHaYAZiTlwg25js1Y,0.723,0.415,0.581,159.65,-10.394,0.471
40LYL1Z6xgCn5cBybo5K0D,0.484,0.187,0.227,129.753,-14.076,0.796
1CZgbcEZEhHH28HcBFvQIW,0.622,0.542,0.939,174.494,-6.215,0.387
03m03OVQGPuzt8Rw2r0a7t,0.385,0.393,0.541,78.843,-10.326,0.891
7fYosFGeFuikOazxO8xrdm,0.531,0.0601,0.308,119.868,-15.165,0.938
3wjgPeXocinhLyPL37p70e,0.368,0.35,0.849,175.741,-17.313,0.564
3TfKt8mPpdXfQTMfRjHzyz,0.607,0.658,0.513,87.043,-7.762,0.0859
6btdYzQ8eZFBrOlUKVHuz0,0.517,0.421,0.578,121.459,-12.822,0.813
7D0Ntx3LMFMPNtSViJLS4D,0.546,0.563,0.7,113.215,-7.891,0.0968
4UPZJIxZPYrOvHrG6lkoR4,0.319,0.264,0.163,107.98,-8.641,0.796
7EsSVPxaYoAZjQwhspJBs2,0.353,0.326,0.156,75.5,-9.687,0.777
3D4J0o9w44QKFrBrYrSVJY,0.515,0.302,0.277,114.972,-10.882,0.603
0gyEvIwVxouwmXCiHb2D0l,0.376,0.217,0.342,80.439,-18.249,0.843
3cueTwM54U1o6Nny3lxzQG,0.314,0.89,0.37,170.519,-2.441,0.0814
