track_id,danceability,energy,valence,tempo,loudness,acousticness
892.0,0.655,0.0883,0.373,119.985,-19.0,0.971
893.0,0.737,0.295,0.369,107.107,-7.179,0.83
10193.0,0.737,0.295,0.369,107.107,-7.179,0.83
74121.0,0.737,0.295,0.369,107.107,-7.179,0.83
894.0,0.512,0.359,0.132,129.83,-11.59,0.567
3535.0,0.512,0.359,0.132,129.83,-11.59,0.567
29787.0,0.512,0.359,0.132,129.83,-11.59,0.567
40561.0,0.512,0.359,0.132,129.83,-11.59,0.567
48467.0,0.512,0.359,0.132,129.83,-11.59,0.567
895.0,0.564,0.731,0.257,95.036,-7.538,0.517
66785.0,0.564,0.731,0.257,95.036,-7.538,0.517
66823.0,0.564,0.731,0.257,95.036,-7.538,0.517
896.0,0.464,0.72,0.199,160.057,-7.466,0.0166
62181.0,0.464,0.72,0.199,160.057,-7.466,0.0166
897.0,0.614,0.441,0.148,117.991,-9.375,0.76
898.0,0.292,0.281,0.164,89.256,-11.569,0.751
9768.0,0.292,0.281,0.164,89.256,-11.569,0.751
30172.0,0.292,0.281,0.164,89.256,-11.569,0.751
39722.0,0.292,0.281,0.164,89.256,-11.569,0.751
49473.0,0.292,0.281,0.164,89.256,-11.569,0.751
899.0,0.652,0.263,0.192,119.957,-9.836,0.758
900.0,0.747,0.221,0.369,118.029,-10.528,0.93
901.0,0.621,0.519,0.775,117.005,-13.328,0.837
8202.0,0.621,0.519,0.775,117.005,-13.328,0.837
311.0,0.324,0.873,0.775,93.059,-3.67,0.00119
902.0,0.324,0.873,0.775,93.059,-3.67,0.00119
903.0,0.723,0.93,0.69,124.94,-3.292,0.239
904.0,0.755,0.918,0.634,111.017,-3.558,0.356
15574.0,0.755,0.918,0.634,111.017,-3.558,0.356
17251.0,0.755,0.918,0.634,111.017,-3.558,0.356
19837.0,0.755,0.918,0.634,111.017,-3.558,0.356
39448.0,0.755,0.918,0.634,111.017,-3.558,0.356
69769.0,0.755,0.918,0.634,111.017,-3.558,0.356
74029.0,0.755,0.918,0.634,111.017,-3.558,0.356
905.0,0.502,0.309,0.273,119.236,-12.12,0.575
906.0,0.586,0.115,0.885,179.941,-20.442,0.836
907.0,0.674,0.52,0.422,116.029,-10.106,0.272
908.0,0.491,0.561,0.22,151.943,-7.225,0.108
909.0,0.405,0.428,0.331,145.515,-9.506,0.0182
910.0,0.667,0.0119,0.408,133.277,-16.177,0.867
911.0,0.675,0.366,0.411,72.662,-13.493,0.719
912.0,0.602,0.404,0.243,83.054,-7.344,0.31
913.0,0.439,0.532,0.437,129.936,-5.071,0.618
78600.0,0.439,0.532,0.437,129.936,-5.071,0.618
914.0,0.608,0.15,0.434,81.988,-12.729,0.863
18524.0,0.608,0.15,0.434,81.988,-12.729,0.863
915.0,0.556,0.511,0.537,81.613,-5.425,0.782
916.0,0.682,0.666,0.79,93.992,-4.823,0.0602
917.0,0.644,0.34,0.298,129.997,-6.759,0.491
918.0,0.554,0.655,0.363,100.423,-8.074,0.00193
919.0,0.565,0.611,0.914,137.289,-9.124,0.345
920.0,0.879,0.411,0.609,119.013,-5.146,0.61
68623.0,0.879,0.411,0.609,119.013,-5.146,0.61
921.0,0.425,0.752,0.844,105.466,-4.649,0.305
922.0,0.49,0.198,0.636,106.71,-13.405,0.973
923.0,0.279,0.498,0.492,183.874,-8.52,0.217
22658.0,0.279,0.498,0.492,183.874,-8.52,0.217
37983.0,0.279,0.498,0.492,183.874,-8.52,0.217
392.0,0.503,0.354,0.372,72.295,-7.493,0.938
924.0,0.503,0.354,0.372,72.295,-7.493,0.938
925.0,0.531,0.289,0.611,124.157,-13.246,0.854
926.0,0.308,0.854,0.689,193.395,-8.006,0.0593
927.0,0.721,0.785,0.878,111.993,-4.473,0.0882
928.0,0.773,0.208,0.538,109.822,-9.482,0.956
929.0,0.484,0.953,0.667,97.429,-3.557,0.000165
930.0,0.751,0.29,0.683,75.034,-8.17,0.846
931.0,0.527,0.578,0.405,148.134,-8.65,0.197
46366.0,0.527,0.578,0.405,148.134,-8.65,0.197
775.0,0.485,0.126,0.345,152.541,-15.597,0.71
932.0,0.485,0.126,0.345,152.541,-15.597,0.71
15725.0,0.485,0.126,0.345,152.541,-15.597,0.71
29330.0,0.485,0.126,0.345,152.541,-15.597,0.71
29491.0,0.485,0.126,0.345,152.541,-15.597,0.71
933.0,0.588,0.291,0.336,101.158,-11.464,0.763
5.0,0.609,0.443,0.166,119.967,-9.681,0.469
96.0,0.609,0.443,0.166,119.967,-9.681,0.469
6553.0,0.609,0.443,0.166,119.967,-9.681,0.469
7721.0,0.609,0.443,0.166,119.967,-9.681,0.469
10330.0,0.609,0.443,0.166,119.967,-9.681,0.469
22391.0,0.609,0.443,0.166,119.967,-9.681,0.469
23098.0,0.609,0.443,0.166,119.967,-9.681,0.469
26662.0,0.609,0.443,0.166,119.967,-9.681,0.469
27120.0,0.609,0.443,0.166,119.967,-9.681,0.469
42162.0,0.609,0.443,0.166,119.967,-9.681,0.469
68454.0,0.609,0.443,0.166,119.967,-9.681,0.469
72033.0,0.609,0.443,0.166,119.967,-9.681,0.469
75600.0,0.609,0.443,0.166,119.967,-9.681,0.469
87797.0,0.609,0.443,0.166,119.967,-9.681,0.469
88482.0,0.609,0.443,0.166,119.967,-9.681,0.469
934.0,0.289,0.432,0.225,85.504,-6.091,0.771
935.0,0.576,0.196,0.502,118.075,-13.639,0.865
936.0,0.524,0.768,0.0562,117.947,-7.821,0.00816
69688.0,0.524,0.768,0.0562,117.947,-7.821,0.00816
470.0,0.456,0.285,0.228,177.561,-7.999,0.856
937.0,0.456,0.285,0.228,177.561,-7.999,0.856
938.0,0.426,0.0812,0.243,85.204,-21.651,0.948
939.0,0.531,0.5,0.319,78.076,-8.593,0.534
940.0,0.655,0.502,0.368,123.931,-7.962,0.579
20617.0,0.655,0.502,0.368,123.931,-7.962,0.579
15736.0,0.641,0.147,0.287,111.913,-14.812,0.954
941.0,0.474,0.727,0.83,79.633,-5.892,0.123
942.0,0.617,0.319,0.324,133.821,-8.445,0.609
943.0,0.333,0.266,0.33,129.249,-6.42,0.951
944.0,0.543,0.638,0.481,102.719,-6.875,0.103
945.0,0.615,0.545,0.47,110.335,-12.572,0.383
946.0,0.655,0.686,0.544,112.974,-5.701,0.371
947.0,0.491,0.185,0.674,90.465,-18.994,0.947
948.0,0.213,0.185,0.182,72.844,-10.929,0.757
949.0,0.345,0.919,0.407,174.147,-8.154,0.189
692.0,0.649,0.336,0.337,95.988,-6.823,0.782
950.0,0.649,0.336,0.337,95.988,-6.823,0.782
20573.0,0.649,0.336,0.337,95.988,-6.823,0.782
41726.0,0.649,0.336,0.337,95.988,-6.823,0.782
951.0,0.392,0.253,0.368,203.571,-6.563,0.746
952.0,0.542,0.0325,0.288,131.935,-18.346,0.964
953.0,0.762,0.805,0.963,116.141,-4.696,0.283
954.0,0.644,0.723,0.625,105.969,-4.954,0.16
13040.0,0.644,0.723,0.625,105.969,-4.954,0.16
13707.0,0.644,0.723,0.625,105.969,-4.954,0.16
27612.0,0.644,0.723,0.625,105.969,-4.954,0.16
34962.0,0.644,0.723,0.625,105.969,-4.954,0.16
35339.0,0.644,0.723,0.625,105.969,-4.954,0.16
39674.0,0.644,0.723,0.625,105.969,-4.954,0.16
66763.0,0.644,0.723,0.625,105.969,-4.954,0.16
69943.0,0.644,0.723,0.625,105.969,-4.954,0.16
955.0,0.488,0.294,0.26,76.647,-14.717,0.917
956.0,0.704,0.488,0.745,179.76,-7.89,0.56
957.0,0.369,0.319,0.476,160.359,-12.088,0.752
20603.0,0.369,0.319,0.476,160.359,-12.088,0.752
20604.0,0.369,0.319,0.476,160.359,-12.088,0.752
958.0,0.568,0.24,0.508,94.933,-13.851,0.902
959.0,0.483,0.219,0.641,149.581,-13.27,0.972
57736.0,0.483,0.219,0.641,149.581,-13.27,0.972
80154.0,0.483,0.219,0.641,149.581,-13.27,0.972
80155.0,0.483,0.219,0.641,149.581,-13.27,0.972
960.0,0.419,0.855,0.261,154.098,-4.782,7.69e-05
961.0,0.566,0.835,0.549,95.009,-7.985,0.0167
962.0,0.633,0.647,0.775,150.805,-6.348,0.133
731.0,0.662,0.268,0.394,111.594,-7.394,0.858
963.0,0.662,0.268,0.394,111.594,-7.394,0.858
964.0,0.391,0.322,0.278,180.048,-10.845,0.88
10785.0,0.391,0.322,0.278,180.048,-10.845,0.88
965.0,0.448,0.821,0.618,104.687,-6.405,0.566
966.0,0.301,0.552,0.761,166.406,-7.19,0.161
824.0,0.524,0.578,0.29,75.032,-5.974,0.000971
967.0,0.524,0.578,0.29,75.032,-5.974,0.000971
968.0,0.479,0.285,0.618,104.933,-12.619,0.942
969.0,0.609,0.693,0.452,119.992,-6.395,0.000315
970.0,0.608,0.61,0.669,121.275,-13.99,0.0278
971.0,0.555,0.508,0.961,122.037,-12.851,0.361
972.0,0.446,0.621,0.867,113.896,-5.065,0.721
973.0,0.633,0.832,0.838,130.912,-6.84,0.0274
28122.0,0.633,0.832,0.838,130.912,-6.84,0.0274
36402.0,0.633,0.832,0.838,130.912,-6.84,0.0274
55846.0,0.633,0.832,0.838,130.912,-6.84,0.0274
55847.0,0.633,0.832,0.838,130.912,-6.84,0.0274
68729.0,0.633,0.832,0.838,130.912,-6.84,0.0274
85964.0,0.633,0.832,0.838,130.912,-6.84,0.0274
974.0,0.621,0.294,0.728,78.599,-13.468,0.558
975.0,0.648,0.389,0.378,86.36,-8.275,0.807
976.0,0.303,0.506,0.412,161.463,-6.89,0.496
977.0,0.335,0.881,0.173,96.9,-6.48,0.00805
978.0,0.443,0.778,0.628,128.25,-7.564,0.241
979.0,0.58,0.8,0.483,81.303,-7.528,0.281
980.0,0.805,0.746,0.717,127.922,-5.211,0.238
981.0,0.582,0.66,0.484,83.789,-4.988,0.399
982.0,0.776,0.314,0.476,124.055,-9.513,0.881
1234.0,0.776,0.314,0.476,124.055,-9.513,0.881
983.0,0.711,0.515,0.679,90.91,-8.238,0.679
984.0,0.637,0.818,0.599,90.571,-6.851,0.19
985.0,0.79,0.814,0.914,124.03,-6.358,0.243
986.0,0.797,0.609,0.913,142.035,-10.537,0.00375
1408.0,0.797,0.609,0.913,142.035,-10.537,0.00375
987.0,0.506,0.876,0.676,124.218,-5.877,0.194
988.0,0.788,0.574,0.764,160.027,-9.068,0.0626
989.0,0.708,0.782,0.717,94.038,-6.419,0.0507
990.0,0.619,0.781,0.728,182.026,-6.548,0.148
991.0,0.844,0.915,0.872,145.997,-4.06,0.393
1061.0,0.844,0.915,0.872,145.997,-4.06,0.393
992.0,0.66,0.728,0.594,91.101,-6.177,0.178
993.0,0.606,0.6,0.529,159.971,-7.785,0.0469
994.0,0.67,0.273,0.443,128.87,-10.77,0.946
995.0,0.772,0.789,0.549,84.96,-7.159,0.101
996.0,0.434,0.877,0.662,82.109,-5.945,0.849
997.0,0.755,0.709,0.657,140.989,-5.066,0.0528
998.0,0.437,0.357,0.26,120.088,-7.6,0.676
999.0,0.789,0.899,0.847,97.999,-6.363,0.125
1000.0,0.763,0.577,0.658,90.015,-7.085,0.0875
1001.0,0.518,0.918,0.62,98.777,-5.548,0.325
1002.0,0.637,0.715,0.347,109.859,-7.032,0.0518
1003.0,0.87,0.737,0.952,136.07,-8.372,0.268
1004.0,0.633,0.805,0.925,143.028,-5.523,0.0529
1005.0,0.428,0.3,0.278,81.403,-10.214,0.638
1006.0,0.83,0.604,0.82,144.008,-5.25,0.563
1202.0,0.83,0.604,0.82,144.008,-5.25,0.563
1007.0,0.817,0.619,0.614,103.041,-6.922,0.263
1008.0,0.526,0.711,0.651,176.27,-4.373,0.585
1009.0,0.573,0.859,0.521,147.906,-4.346,0.108
77134.0,0.573,0.859,0.521,147.906,-4.346,0.108
1010.0,0.651,0.861,0.8,98.474,-6.625,0.43
1011.0,0.721,0.741,0.977,131.001,-6.597,0.441
1012.0,0.753,0.653,0.706,115.802,-5.511,0.76
1201.0,0.753,0.653,0.706,115.802,-5.511,0.76
1013.0,0.571,0.69,0.228,155.991,-8.18,0.299
1014.0,0.715,0.556,0.902,87.973,-6.102,0.667
84327.0,0.715,0.556,0.902,87.973,-6.102,0.667
1015.0,0.634,0.393,0.54,87.996,-9.583,0.35
1016.0,0.731,0.575,0.704,143.986,-6.252,0.703
1309.0,0.731,0.575,0.704,143.986,-6.252,0.703
1017.0,0.776,0.8,0.583,143.989,-4.704,0.00631
1018.0,0.486,0.867,0.358,109.003,-5.237,0.129
1019.0,0.77,0.819,0.732,92.996,-6.487,0.0191
1020.0,0.611,0.738,0.725,119.791,-7.341,0.142
1021.0,0.674,0.518,0.554,133.935,-6.658,0.733
1311.0,0.674,0.518,0.554,133.935,-6.658,0.733
1022.0,0.692,0.749,0.7,111.986,-4.948,0.442
1411.0,0.692,0.749,0.7,111.986,-4.948,0.442
1023.0,0.717,0.784,0.978,168.146,-5.138,0.73
1368.0,0.717,0.784,0.978,168.146,-5.138,0.73
1024.0,0.817,0.771,0.76,111.099,-5.132,0.704
1314.0,0.817,0.771,0.76,111.099,-5.132,0.704
1025.0,0.374,0.934,0.389,167.661,-5.322,0.058
1026.0,0.569,0.907,0.562,94.346,-5.619,0.602
1027.0,0.689,0.564,0.758,87.474,-7.276,0.149
1028.0,0.353,0.548,0.67,200.152,-5.391,0.709
1029.0,0.778,0.399,0.321,137.305,-8.984,0.0751
1030.0,0.824,0.72,0.374,116.982,-8.189,0.416
1031.0,0.724,0.833,0.875,144.999,-6.962,0.289
1032.0,0.725,0.618,0.479,112.681,-9.842,0.325
1033.0,0.522,0.672,0.75,155.833,-9.058,0.0785
1034.0,0.455,0.738,0.335,125.351,-6.826,0.161
1035.0,0.618,0.945,0.76,169.967,-4.49,0.0372
1272.0,0.618,0.945,0.76,169.967,-4.49,0.0372
1036.0,0.585,0.588,0.429,100.808,-8.147,0.405
1037.0,0.864,0.623,0.84,132.008,-5.966,0.452
63651.0,0.864,0.623,0.84,132.008,-5.966,0.452
1038.0,0.694,0.82,0.588,99.922,-7.885,0.113
1039.0,0.685,0.732,0.856,127.999,-8.589,0.00506
1040.0,0.483,0.994,0.702,182.051,-6.676,0.000444
1519.0,0.483,0.994,0.702,182.051,-6.676,0.000444
1041.0,0.721,0.654,0.826,102.978,-7.877,0.314
1042.0,0.683,0.823,0.837,120.03,-6.475,0.138
1043.0,0.614,0.209,0.416,119.948,-11.445,0.868
1044.0,0.793,0.658,0.96,114.039,-6.332,0.652
1045.0,0.591,0.873,0.882,162.121,-6.877,0.105
1046.0,0.702,0.689,0.242,84.063,-6.112,0.152
1047.0,0.64,0.732,0.831,112.956,-7.078,0.641
63843.0,0.64,0.732,0.831,112.956,-7.078,0.641
1048.0,0.383,0.711,0.432,137.036,-8.113,0.174
8791.0,0.383,0.711,0.432,137.036,-8.113,0.174
63697.0,0.383,0.711,0.432,137.036,-8.113,0.174
1049.0,0.692,0.746,0.613,107.981,-6.359,0.393
1050.0,0.779,0.918,0.391,100.041,-6.912,0.126
1051.0,0.653,0.868,0.733,82.15,-6.12,0.649
1052.0,0.795,0.664,0.854,136.029,-10.679,0.188
1053.0,0.726,0.72,0.874,149.995,-6.841,0.327
1054.0,0.422,0.862,0.826,80.526,-6.534,0.602
1055.0,0.795,0.573,0.65,135.123,-9.838,0.403
1056.0,0.6,0.826,0.77,98.046,-5.654,0.0555
1057.0,0.759,0.79,0.914,135.953,-4.355,0.264
2601.0,0.759,0.79,0.914,135.953,-4.355,0.264
54968.0,0.759,0.79,0.914,135.953,-4.355,0.264
54969.0,0.759,0.79,0.914,135.953,-4.355,0.264
78015.0,0.759,0.79,0.914,135.953,-4.355,0.264
1058.0,0.572,0.874,0.681,94.006,-7.523,0.525
1059.0,0.549,0.901,0.35,152.298,-6.208,0.721
1060.0,0.666,0.761,0.797,143.035,-5.472,0.000143
991.0,0.838,0.914,0.855,146.0,-4.026,0.378
1061.0,0.838,0.914,0.855,146.0,-4.026,0.378
1062.0,0.797,0.99,0.926,125.023,-8.001,0.000375
1173.0,0.797,0.99,0.926,125.023,-8.001,0.000375
1573.0,0.797,0.99,0.926,125.023,-8.001,0.000375
1063.0,0.688,0.864,0.667,180.052,-4.957,0.269
1064.0,0.696,0.724,0.965,99.929,-4.86,0.65
21074.0,0.696,0.724,0.965,99.929,-4.86,0.65
1065.0,0.469,0.824,0.781,220.081,-10.785,0.478
1114.0,0.469,0.824,0.781,220.081,-10.785,0.478
1122.0,0.469,0.824,0.781,220.081,-10.785,0.478
1066.0,0.801,0.736,0.942,105.009,-8.897,0.343
1067.0,0.817,0.794,0.921,116.423,-8.324,0.0563
1285.0,0.817,0.794,0.921,116.423,-8.324,0.0563
1068.0,0.54,0.945,0.551,92.013,-5.021,0.315
1069.0,0.358,0.905,0.468,176.67,-5.776,0.304
1070.0,0.778,0.711,0.858,108.127,-11.367,0.352
1076.0,0.778,0.711,0.858,108.127,-11.367,0.352
1115.0,0.778,0.711,0.858,108.127,-11.367,0.352
1124.0,0.778,0.711,0.858,108.127,-11.367,0.352
1127.0,0.778,0.711,0.858,108.127,-11.367,0.352
1071.0,0.285,0.734,0.243,140.224,-6.956,0.3
1072.0,0.806,0.478,0.959,89.938,-11.387,0.77
1073.0,0.532,0.908,0.737,126.229,-6.124,0.367
1074.0,0.837,0.598,0.983,145.219,-9.047,0.391
1075.0,0.784,0.869,0.672,99.175,-6.595,0.0107
1070.0,0.778,0.711,0.858,108.127,-11.367,0.352
1076.0,0.778,0.711,0.858,108.127,-11.367,0.352
1115.0,0.778,0.711,0.858,108.127,-11.367,0.352
1124.0,0.778,0.711,0.858,108.127,-11.367,0.352
1127.0,0.778,0.711,0.858,108.127,-11.367,0.352
1077.0,0.766,0.375,0.62,81.626,-13.456,0.297
1078.0,0.829,0.878,0.883,87.991,-5.951,0.0959
1079.0,0.605,0.666,0.0865,100.138,-5.77,0.0234
3217.0,0.605,0.666,0.0865,100.138,-5.77,0.0234
28121.0,0.605,0.666,0.0865,100.138,-5.77,0.0234
43261.0,0.605,0.666,0.0865,100.138,-5.77,0.0234
1080.0,0.361,0.31,0.408,177.659,-12.102,0.802
1081.0,0.6,0.476,0.572,142.033,-8.558,0.7
1082.0,0.74,0.8,0.763,96.998,-6.65,0.211
1083.0,0.531,0.249,0.106,104.039,-10.041,0.759
1084.0,0.806,0.573,0.696,104.994,-9.905,0.317
1085.0,0.71,0.846,0.505,118.025,-3.981,0.0798
1086.0,0.562,0.876,0.547,124.003,-4.999,0.00127
1087.0,0.658,0.715,0.543,189.895,-7.416,0.0174
1088.0,0.881,0.834,0.941,94.967,-5.625,0.216
1089.0,0.724,0.902,0.385,122.023,-6.758,0.102
1090.0,0.677,0.929,0.709,129.996,-6.017,0.309
1091.0,0.649,0.51,0.476,174.931,-11.928,0.466
1092.0,0.6,0.65,0.868,131.078,-16.989,0.000416
1093.0,0.564,0.903,0.568,164.047,-6.173,0.0221
1094.0,0.758,0.819,0.827,117.971,-5.945,0.0646
3956.0,0.758,0.819,0.827,117.971,-5.945,0.0646
40614.0,0.758,0.819,0.827,117.971,-5.945,0.0646
1095.0,0.519,0.804,0.841,104.883,-4.716,0.696
1096.0,0.457,0.231,0.444,133.083,-17.316,0.759
1097.0,0.588,0.711,0.951,145.818,-8.105,0.924
1448.0,0.588,0.711,0.951,145.818,-8.105,0.924
1098.0,0.69,0.695,0.564,106.032,-10.241,0.0186
1099.0,0.715,0.686,0.86,130.945,-9.727,0.227
26703.0,0.715,0.686,0.86,130.945,-9.727,0.227
64554.0,0.715,0.686,0.86,130.945,-9.727,0.227
82605.0,0.715,0.686,0.86,130.945,-9.727,0.227
85870.0,0.715,0.686,0.86,130.945,-9.727,0.227
86634.0,0.715,0.686,0.86,130.945,-9.727,0.227
86796.0,0.715,0.686,0.86,130.945,-9.727,0.227
1100.0,0.463,0.718,0.855,174.112,-11.202,0.205
1101.0,0.523,0.282,0.317,132.44,-11.418,0.776
1102.0,0.716,0.713,0.896,119.957,-6.294,0.41
1103.0,0.539,0.968,0.673,98.113,-5.323,0.00049
1767.0,0.539,0.968,0.673,98.113,-5.323,0.00049
1104.0,0.682,0.703,0.575,91.973,-6.92,0.356
1105.0,0.744,0.771,0.661,149.822,-9.034,0.608
1106.0,0.683,0.862,0.609,108.001,-4.55,0.157
1509.0,0.683,0.862,0.609,108.001,-4.55,0.157
1107.0,0.532,0.844,0.0822,137.954,-6.393,0.18
1108.0,0.535,0.644,0.744,149.872,-8.617,0.543
1109.0,0.713,0.605,0.885,100.014,-8.45,0.733
1110.0,0.596,0.394,0.694,97.048,-12.497,0.94
1111.0,0.605,0.708,0.708,113.755,-5.546,0.425
1112.0,0.718,0.46,0.509,95.564,-11.107,0.646
1113.0,0.73,0.775,0.491,107.153,-8.161,0.000472
1065.0,0.469,0.824,0.781,220.081,-10.785,0.478
1114.0,0.469,0.824,0.781,220.081,-10.785,0.478
1122.0,0.469,0.824,0.781,220.081,-10.785,0.478
1070.0,0.778,0.711,0.858,108.127,-11.367,0.352
1076.0,0.778,0.711,0.858,108.127,-11.367,0.352
1115.0,0.778,0.711,0.858,108.127,-11.367,0.352
1124.0,0.778,0.711,0.858,108.127,-11.367,0.352
1127.0,0.778,0.711,0.858,108.127,-11.367,0.352
1116.0,0.657,0.72,0.413,142.006,-6.375,0.00356
1117.0,0.683,0.783,0.634,141.94,-7.155,0.0941
1118.0,0.777,0.598,0.684,100.007,-13.803,0.023
1442.0,0.777,0.598,0.684,100.007,-13.803,0.023
1119.0,0.801,0.423,0.468,139.987,-4.918,0.486
1120.0,0.767,0.815,0.787,111.992,-9.309,0.31
1121.0,0.824,0.932,0.471,105.01,-4.664,0.414
1370.0,0.824,0.932,0.471,105.01,-4.664,0.414
1065.0,0.469,0.824,0.781,220.081,-10.785,0.478
1114.0,0.469,0.824,0.781,220.081,-10.785,0.478
1122.0,0.469,0.824,0.781,220.081,-10.785,0.478
1123.0,0.438,0.702,0.249,84.176,-6.294,0.587
1070.0,0.778,0.711,0.858,108.127,-11.367,0.352
1076.0,0.778,0.711,0.858,108.127,-11.367,0.352
1115.0,0.778,0.711,0.858,108.127,-11.367,0.352
1124.0,0.778,0.711,0.858,108.127,-11.367,0.352
1127.0,0.778,0.711,0.858,108.127,-11.367,0.352
1125.0,0.758,0.728,0.846,120.961,-5.127,0.00343
1126.0,0.687,0.876,0.884,126.015,-6.438,0.00421
1070.0,0.778,0.711,0.858,108.127,-11.367,0.352
1076.0,0.778,0.711,0.858,108.127,-11.367,0.352
1115.0,0.778,0.711,0.858,108.127,-11.367,0.352
1124.0,0.778,0.711,0.858,108.127,-11.367,0.352
1127.0,0.778,0.711,0.858,108.127,-11.367,0.352
1128.0,0.714,0.44,0.532,91.997,-10.676,0.319
1129.0,0.57,0.225,0.408,151.78,-17.168,0.306
1130.0,0.605,0.835,0.903,171.958,-6.477,0.0764
1131.0,0.497,0.916,0.934,136.705,-3.984,0.0774
1132.0,0.742,0.617,0.847,101.999,-10.134,0.397
1133.0,0.716,0.509,0.374,170.117,-6.926,0.683
69239.0,0.716,0.509,0.374,170.117,-6.926,0.683
1134.0,0.76,0.649,0.715,105.009,-9.064,0.0417
1135.0,0.754,0.818,0.78,105.0,-7.047,0.000998
1136.0,0.607,0.34,0.667,143.074,-15.83,0.826
1137.0,0.501,0.911,0.724,82.34,-6.49,0.0342
1138.0,0.642,0.933,0.743,131.982,-5.562,0.00928
40966.0,0.642,0.933,0.743,131.982,-5.562,0.00928
41347.0,0.642,0.933,0.743,131.982,-5.562,0.00928
82437.0,0.642,0.933,0.743,131.982,-5.562,0.00928
82438.0,0.642,0.933,0.743,131.982,-5.562,0.00928
82501.0,0.642,0.933,0.743,131.982,-5.562,0.00928
83322.0,0.642,0.933,0.743,131.982,-5.562,0.00928
1139.0,0.555,0.623,0.464,90.922,-7.464,0.258
1140.0,0.634,0.892,0.648,99.998,-4.395,0.0183
1141.0,0.714,0.889,0.935,122.757,-4.857,0.0483
1142.0,0.735,0.864,0.851,90.037,-4.801,0.00434
1143.0,0.714,0.532,0.795,129.972,-9.327,0.573
1144.0,0.466,0.342,0.628,120.066,-15.497,0.746
1145.0,0.789,0.869,0.909,124.947,-6.758,0.168
1146.0,0.604,0.904,0.557,92.962,-5.338,0.0787
1147.0,0.732,0.613,0.924,102.481,-8.872,0.765
1148.0,0.646,0.651,0.672,133.985,-10.789,0.0025
1149.0,0.762,0.858,0.836,126.005,-4.589,0.321
1176.0,0.762,0.858,0.836,126.005,-4.589,0.321
1150.0,0.741,0.564,0.359,117.859,-9.052,0.225
1151.0,0.596,0.686,0.729,103.949,-7.915,0.28
1152.0,0.77,0.797,0.964,96.879,-4.778,0.555
1153.0,0.84,0.632,0.764,93.985,-7.338,0.0674
1154.0,0.783,0.491,0.339,134.955,-9.672,0.044
83267.0,0.783,0.491,0.339,134.955,-9.672,0.044
1155.0,0.695,0.514,0.439,132.065,-9.933,0.283
1156.0,0.598,0.929,0.655,92.603,-4.382,0.0072
1157.0,0.738,0.925,0.704,131.065,-4.205,0.0125
1158.0,0.765,0.912,0.568,107.999,-3.823,0.316
1490.0,0.765,0.912,0.568,107.999,-3.823,0.316
1159.0,0.833,0.579,0.819,94.008,-9.205,0.451
1160.0,0.75,0.775,0.962,119.982,-7.086,0.00914
1161.0,0.39,0.661,0.205,123.257,-9.916,0.61
1162.0,0.551,0.806,0.671,143.876,-8.328,0.026
1163.0,0.667,0.548,0.823,104.668,-4.813,0.0181
38313.0,0.667,0.548,0.823,104.668,-4.813,0.0181
1164.0,0.747,0.521,0.498,120.035,-9.483,0.638
1165.0,0.75,0.855,0.879,150.03,-4.441,0.0789
1166.0,0.714,0.431,0.501,125.94,-9.564,0.781
1167.0,0.537,0.744,0.826,153.109,-7.267,0.0896
1168.0,0.689,0.886,0.884,107.983,-8.548,0.563
1169.0,0.603,0.849,0.674,143.027,-8.917,0.1
1170.0,0.736,0.948,0.848,130.013,-5.486,0.0586
1171.0,0.718,0.428,0.551,139.956,-13.17,0.676
1172.0,0.827,0.359,0.684,135.421,-12.863,0.332
1062.0,0.806,0.99,0.921,125.026,-7.994,0.000385
1173.0,0.806,0.99,0.921,125.026,-7.994,0.000385
1573.0,0.806,0.99,0.921,125.026,-7.994,0.000385
1174.0,0.781,0.755,0.597,118.168,-7.015,0.564
1175.0,0.51,0.933,0.789,176.083,-4.89,0.0185
1149.0,0.764,0.857,0.792,126.009,-4.618,0.289
1176.0,0.764,0.857,0.792,126.009,-4.618,0.289
1177.0,0.552,0.499,0.665,131.952,-12.078,0.65
1178.0,0.571,0.508,0.102,96.825,-8.118,0.532
1179.0,0.729,0.866,0.711,131.913,-5.656,0.267
1880.0,0.729,0.866,0.711,131.913,-5.656,0.267
3265.0,0.729,0.866,0.711,131.913,-5.656,0.267
1180.0,0.599,0.499,0.765,159.915,-14.386,0.105
89957.0,0.599,0.499,0.765,159.915,-14.386,0.105
90042.0,0.599,0.499,0.765,159.915,-14.386,0.105
1181.0,0.699,0.858,0.432,115.113,-6.603,0.0332
23704.0,0.699,0.858,0.432,115.113,-6.603,0.0332
23809.0,0.699,0.858,0.432,115.113,-6.603,0.0332
29802.0,0.699,0.858,0.432,115.113,-6.603,0.0332
39530.0,0.699,0.858,0.432,115.113,-6.603,0.0332
41751.0,0.699,0.858,0.432,115.113,-6.603,0.0332
87224.0,0.699,0.858,0.432,115.113,-6.603,0.0332
87624.0,0.699,0.858,0.432,115.113,-6.603,0.0332
1182.0,0.547,0.356,0.504,81.032,-10.199,0.954
1183.0,0.827,0.604,0.766,140.923,-8.976,0.643
1184.0,0.795,0.598,0.883,108.992,-7.021,0.312
1185.0,0.655,0.774,0.462,192.004,-5.295,0.0283
1186.0,0.701,0.718,0.608,93.028,-5.677,0.00647
